End Date,End Time,PM10,Status/units,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV25,Status/units,O3,Status/units,PM25,Status/units,V25,Status/units
12/10/2019,12:00:00,5.125,R ugm-3 (FIDAS),222.6,P deg,3.4,P ms-1,10.3,P degC,6.6084,R ugm-3,11.36029,R ugm-3,21.49303,R ugm-3,,,50.09207,R ugm-3,2.241,R ugm-3 (Ref.eq),,
12/10/2019,13:00:00,4.65,R ugm-3 (FIDAS),215.6,P deg,3.2,P ms-1,10.7,P degC,4.50001,R ugm-3,13.77018,R ugm-3,20.6701,R ugm-3,,,49.64304,R ugm-3,2.099,R ugm-3 (Ref.eq),,
12/10/2019,14:00:00,5.925,R ugm-3 (FIDAS),217.3,P deg,2.9,P ms-1,11.5,P degC,5.12938,R ugm-3,13.19242,R ugm-3,21.05736,R ugm-3,,,48.5953,R ugm-3,2.547,R ugm-3 (Ref.eq),,
12/10/2019,15:00:00,6.55,R ugm-3 (FIDAS),221.1,P deg,1.9,P ms-1,11.5,P degC,4.34267,R ugm-3,13.67259,R ugm-3,20.33124,R ugm-3,,,48.39573,R ugm-3,3.16,R ugm-3 (Ref.eq),,
12/10/2019,16:00:00,7.15,R ugm-3 (FIDAS),215.3,P deg,0.7,P ms-1,10.7,P degC,4.75176,R ugm-3,17.3052,R ugm-3,24.59112,R ugm-3,,,46.40003,R ugm-3,3.491,R ugm-3 (Ref.eq),,
12/10/2019,17:00:00,6.6,R ugm-3 (FIDAS),213,P deg,1,P ms-1,9.6,P degC,7.08043,R ugm-3,29.22509,R ugm-3,40.08159,R ugm-3,,,34.97464,R ugm-3,3.844,R ugm-3 (Ref.eq),,
12/10/2019,18:00:00,6.875,R ugm-3 (FIDAS),163.4,P deg,1.5,P ms-1,9.4,P degC,3.8077,R ugm-3,25.62663,R ugm-3,31.46502,R ugm-3,,,37.9183,R ugm-3,3.703,R ugm-3 (Ref.eq),,
12/10/2019,19:00:00,5.925,R ugm-3 (FIDAS),169.8,P deg,2.6,P ms-1,9.1,P degC,5.88462,R ugm-3,26.60512,R ugm-3,35.62808,R ugm-3,,,35.87271,R ugm-3,3.373,R ugm-3 (Ref.eq),,
12/10/2019,20:00:00,7.15,R ugm-3 (FIDAS),151.6,P deg,1.9,P ms-1,9.2,P degC,2.95805,R ugm-3,31.2377,R ugm-3,35.77331,R ugm-3,,,27.69034,R ugm-3,4.552,R ugm-3 (Ref.eq),,
12/10/2019,21:00:00,7.075,R ugm-3 (FIDAS),140.5,P deg,2.6,P ms-1,9.6,P degC,3.2098,R ugm-3,27.46315,R ugm-3,32.38476,R ugm-3,,,26.99184,R ugm-3,4.505,R ugm-3 (Ref.eq),,
12/10/2019,22:00:00,7.5,R ugm-3 (FIDAS),137.8,P deg,2.6,P ms-1,9.8,P degC,2.54896,R ugm-3,25.76559,R ugm-3,29.67393,R ugm-3,,,24.04819,R ugm-3,4.764,R ugm-3 (Ref.eq),,
12/10/2019,23:00:00,7.225,R ugm-3 (FIDAS),131.9,P deg,2.2,P ms-1,10.2,P degC,2.58042,R ugm-3,26.92753,R ugm-3,30.88413,R ugm-3,,,22.00259,R ugm-3,5.236,R ugm-3 (Ref.eq),,
12/10/2019,24:00:00,6.65,R ugm-3 (FIDAS),115,P deg,2.5,P ms-1,10.5,P degC,0.84965,R ugm-3,17.33419,R ugm-3,18.63697,R ugm-3,,,31.68174,R ugm-3,4.646,R ugm-3 (Ref.eq),,
13/10/2019,01:00:00,5.85,R ugm-3 (FIDAS),164.4,P deg,3.3,P ms-1,10.3,P degC,0.3358,R ugm-3,10.13935,R ugm-3,10.65424,R ugm-3,,,41.9097,R ugm-3,3.656,R ugm-3 (Ref.eq),,
13/10/2019,02:00:00,5.525,R ugm-3 (FIDAS),155.2,P deg,3.4,P ms-1,10.2,P degC,0.46173,R ugm-3,10.13998,R ugm-3,10.84795,R ugm-3,,,41.71013,R ugm-3,3.774,R ugm-3 (Ref.eq),,
13/10/2019,03:00:00,7,R ugm-3 (FIDAS),147.4,P deg,3.1,P ms-1,10.1,P degC,0.3463,R ugm-3,9.68741,R ugm-3,10.21839,R ugm-3,,,40.66239,R ugm-3,5,R ugm-3 (Ref.eq),,
13/10/2019,04:00:00,6.975,R ugm-3 (FIDAS),138.1,P deg,3.5,P ms-1,10.1,P degC,0.28333,R ugm-3,8.96067,R ugm-3,9.39511,R ugm-3,,,45.70153,R ugm-3,5.519,R ugm-3 (Ref.eq),,
13/10/2019,05:00:00,5.1,R ugm-3 (FIDAS),110,P deg,4.1,P ms-1,10.2,P degC,0.18889,R ugm-3,8.23377,R ugm-3,8.52339,R ugm-3,,,46.10067,R ugm-3,3.844,R ugm-3 (Ref.eq),,
13/10/2019,06:00:00,4.525,R ugm-3 (FIDAS),96.2,P deg,4.2,P ms-1,10.2,P degC,0.18889,R ugm-3,9.73505,R ugm-3,10.02467,R ugm-3,,,56.47831,R ugm-3,3.113,R ugm-3 (Ref.eq),,
13/10/2019,07:00:00,3.55,R ugm-3 (FIDAS),97.8,P deg,4.9,P ms-1,10.3,P degC,0.12593,R ugm-3,9.97687,R ugm-3,10.16996,R ugm-3,,,58.82326,R ugm-3,2.429,R ugm-3 (Ref.eq),,
13/10/2019,08:00:00,2.7,R ugm-3 (FIDAS),98.7,P deg,5.5,P ms-1,10.7,P degC,0.75555,R ugm-3,8.5756,R ugm-3,9.7341,R ugm-3,,,60.61939,R ugm-3,1.722,R ugm-3 (Ref.eq),,
13/10/2019,09:00:00,2.625,R ugm-3 (FIDAS),114.2,P deg,5.5,P ms-1,10.8,P degC,2.23518,R ugm-3,8.63144,R ugm-3,12.05866,R ugm-3,,,61.16821,R ugm-3,1.533,R ugm-3 (Ref.eq),,
13/10/2019,10:00:00,2.3,R ugm-3 (FIDAS),171.5,P deg,4.5,P ms-1,12.1,P degC,1.7,R ugm-3,14.24645,R ugm-3,16.85307,R ugm-3,,,58.17466,R ugm-3,1.557,R ugm-3 (Ref.eq),,
13/10/2019,11:00:00,2.325,R ugm-3 (FIDAS),220.5,P deg,6.7,P ms-1,13.6,P degC,1.60555,R ugm-3,15.3114,R ugm-3,17.77321,R ugm-3,,,56.12906,R ugm-3,1.462,R ugm-3 (Ref.eq),,
13/10/2019,12:00:00,4.15,R ugm-3 (FIDAS),234.5,P deg,7.6,P ms-1,13.7,P degC,7.02035,R ugm-3,27.73616,R ugm-3,38.50056,R ugm-3,,,40.46282,R ugm-3,2.736,R ugm-3 (Ref.eq),,
13/10/2019,13:00:00,3.725,R ugm-3 (FIDAS),236.3,P deg,6.5,P ms-1,13.3,P degC,5.47777,R ugm-3,14.45907,R ugm-3,22.85819,R ugm-3,,,48.19616,R ugm-3,2.075,R ugm-3 (Ref.eq),,
13/10/2019,14:00:00,3.2,R ugm-3 (FIDAS),236,P deg,7.3,P ms-1,13.7,P degC,3.58888,R ugm-3,11.10806,R ugm-3,16.61093,R ugm-3,,,54.78197,R ugm-3,1.627,R ugm-3 (Ref.eq),,
13/10/2019,15:00:00,2.4,R ugm-3 (FIDAS),248.8,P deg,8.1,P ms-1,14.6,P degC,3.62036,R ugm-3,10.13965,R ugm-3,15.69079,R ugm-3,,,56.67788,R ugm-3,1.085,R ugm-3 (Ref.eq),,
13/10/2019,16:00:00,3.175,R ugm-3 (FIDAS),255.5,P deg,6.9,P ms-1,13,P degC,3.14814,R ugm-3,7.52215,R ugm-3,12.34923,R ugm-3,,,57.92519,R ugm-3,1.25,R ugm-3 (Ref.eq),,
13/10/2019,17:00:00,3.35,R ugm-3 (FIDAS),257.1,P deg,4.6,P ms-1,11.5,P degC,1.88889,R ugm-3,4.61015,R ugm-3,7.5064,R ugm-3,,,61.2181,R ugm-3,1.061,R ugm-3 (Ref.eq),,
13/10/2019,18:00:00,5.55,R ugm-3 (FIDAS),251,P deg,3.6,P ms-1,10.5,P degC,2.95925,R ugm-3,8.48978,R ugm-3,13.02723,R ugm-3,,,53.78412,R ugm-3,2.571,R ugm-3 (Ref.eq),,
13/10/2019,19:00:00,4.25,R ugm-3 (FIDAS),233,P deg,3.5,P ms-1,9.7,P degC,3.27407,R ugm-3,10.52534,R ugm-3,15.54551,R ugm-3,,,54.08347,R ugm-3,2.052,R ugm-3 (Ref.eq),,
13/10/2019,20:00:00,5.675,R ugm-3 (FIDAS),240.2,P deg,4.5,P ms-1,9.5,P degC,2.99073,R ugm-3,17.40075,R ugm-3,21.98648,R ugm-3,,,42.80777,R ugm-3,2.524,R ugm-3 (Ref.eq),,
13/10/2019,21:00:00,5.375,R ugm-3 (FIDAS),239.1,P deg,3.9,P ms-1,9.2,P degC,3.5574,R ugm-3,22.77914,R ugm-3,28.23374,R ugm-3,,,30.18496,R ugm-3,2.524,R ugm-3 (Ref.eq),,
13/10/2019,22:00:00,6.125,R ugm-3 (FIDAS),221,P deg,2.9,P ms-1,8.5,P degC,2.17222,R ugm-3,15.70166,R ugm-3,19.03235,R ugm-3,,,35.42368,R ugm-3,2.925,R ugm-3 (Ref.eq),,
13/10/2019,23:00:00,6.75,R ugm-3 (FIDAS),208.2,P deg,3.2,P ms-1,8.8,P degC,3.87221,R ugm-3,25.25056,R ugm-3,31.18787,R ugm-3,,,24.79657,R ugm-3,3.066,R ugm-3 (Ref.eq),,
13/10/2019,24:00:00,6.025,R ugm-3 (FIDAS),211,P deg,3.2,P ms-1,9.2,P degC,4.34443,R ugm-3,30.58005,R ugm-3,37.24142,R ugm-3,,,11.42538,R ugm-3,3.467,R ugm-3 (Ref.eq),,
14/10/2019,01:00:00,6.875,R ugm-3 (FIDAS),185.6,P deg,2.7,P ms-1,7.8,P degC,3.61134,R ugm-3,23.9843,R ugm-3,29.5216,R ugm-3,,,20.28962,R ugm-3,3.632,R ugm-3 (Ref.eq),,
14/10/2019,02:00:00,8.7,R ugm-3 (FIDAS),178.4,P deg,3,P ms-1,7.7,P degC,1.76368,R ugm-3,23.07061,R ugm-3,25.77488,R ugm-3,,,10.71026,R ugm-3,5.825,R ugm-3 (Ref.eq),,
14/10/2019,03:00:00,7.025,R ugm-3 (FIDAS),171.4,P deg,2.6,P ms-1,7.8,P degC,1.22828,R ugm-3,15.46142,R ugm-3,17.34475,R ugm-3,,,7.9828,R ugm-3,4.434,R ugm-3 (Ref.eq),,
14/10/2019,04:00:00,5.65,R ugm-3 (FIDAS),150.7,P deg,2,P ms-1,8.1,P degC,2.96046,R ugm-3,18.28018,R ugm-3,22.81949,R ugm-3,,,4.98925,R ugm-3,3.184,R ugm-3 (Ref.eq),,
14/10/2019,05:00:00,6.375,R ugm-3 (FIDAS),132,P deg,2.1,P ms-1,8,P degC,8.91287,R ugm-3,18.60084,R ugm-3,32.26705,R ugm-3,,,4.14108,R ugm-3,3.325,R ugm-3 (Ref.eq),,
14/10/2019,06:00:00,6.225,R ugm-3 (FIDAS),115.7,P deg,2.5,P ms-1,8,P degC,27.05355,R ugm-3,24.79673,R ugm-3,66.27826,R ugm-3,,,1.54667,R ugm-3,3.467,R ugm-3 (Ref.eq),,
14/10/2019,07:00:00,8.95,R ugm-3 (FIDAS),108,P deg,2.7,P ms-1,8.2,P degC,74.51536,R ugm-3,33.17508,R ugm-3,147.43037,R ugm-3,,,1.14753,R ugm-3,4.741,R ugm-3 (Ref.eq),,
14/10/2019,08:00:00,11.375,R ugm-3 (FIDAS),103,P deg,3.2,P ms-1,8.4,P degC,110.92269,R ugm-3,37.23427,R ugm-3,207.31336,R ugm-3,,,1.3471,R ugm-3,5.873,R ugm-3 (Ref.eq),,
14/10/2019,09:00:00,11.55,R ugm-3 (FIDAS),108.4,P deg,3.6,P ms-1,8.8,P degC,38.07653,R ugm-3,40.8404,R ugm-3,99.22359,R ugm-3,,,5.63785,R ugm-3,4.976,R ugm-3 (Ref.eq),,
14/10/2019,10:00:00,10.45,R ugm-3 (FIDAS),113.6,P deg,4.2,P ms-1,9.1,P degC,12.72367,R ugm-3,36.11012,R ugm-3,55.61948,R ugm-3,,,14.01979,R ugm-3,4.929,R ugm-3 (Ref.eq),,
14/10/2019,11:00:00,8.475,R ugm-3 (FIDAS),109.3,P deg,4.3,P ms-1,10.4,P degC,8.03103,R ugm-3,30.41796,R ugm-3,42.73204,R ugm-3,,,22.50152,R ugm-3,4.434,R ugm-3 (Ref.eq),,
14/10/2019,12:00:00,5.425,R ugm-3 (FIDAS),111.5,P deg,5.3,P ms-1,10.9,P degC,2.67701,R ugm-3,21.62174,R ugm-3,25.72643,R ugm-3,,,38.6168,R ugm-3,3.019,R ugm-3 (Ref.eq),,
14/10/2019,13:00:00,5.35,R ugm-3 (FIDAS),95.6,P deg,5.7,P ms-1,10.9,P degC,2.61402,R ugm-3,19.19897,R ugm-3,23.20708,R ugm-3,,,42.05938,R ugm-3,2.925,R ugm-3 (Ref.eq),,
14/10/2019,14:00:00,3.175,R ugm-3 (FIDAS),73.1,P deg,5.4,P ms-1,10.5,P degC,1.41724,R ugm-3,17.01274,R ugm-3,19.18581,R ugm-3,,,45.2525,R ugm-3,1.675,R ugm-3 (Ref.eq),,
14/10/2019,15:00:00,3.55,R ugm-3 (FIDAS),71.8,P deg,5.4,P ms-1,10.4,P degC,2.42506,R ugm-3,18.47129,R ugm-3,22.18965,R ugm-3,,,45.65164,R ugm-3,1.934,R ugm-3 (Ref.eq),,
14/10/2019,16:00:00,3.5,R ugm-3 (FIDAS),69.7,P deg,6.3,P ms-1,10.5,P degC,3.11793,R ugm-3,21.43016,R ugm-3,26.21092,R ugm-3,,,41.11142,R ugm-3,2.028,R ugm-3 (Ref.eq),,
14/10/2019,17:00:00,4,R ugm-3 (FIDAS),71.9,P deg,6.8,P ms-1,10.6,P degC,1.66919,R ugm-3,25.68638,R ugm-3,28.24578,R ugm-3,,,37.71873,R ugm-3,2.854,R ugm-3 (Ref.eq),,
14/10/2019,18:00:00,3.325,R ugm-3 (FIDAS),68,P deg,7.7,P ms-1,10.5,P degC,1.19678,R ugm-3,20.01547,R ugm-3,21.85051,R ugm-3,,,42.05938,R ugm-3,2.264,R ugm-3 (Ref.eq),,
14/10/2019,19:00:00,2.425,R ugm-3 (FIDAS),62.5,P deg,7,P ms-1,10.7,P degC,0.69287,R ugm-3,15.89477,R ugm-3,16.95716,R ugm-3,,,50.64089,R ugm-3,1.533,R ugm-3 (Ref.eq),,
14/10/2019,20:00:00,1.1,R ugm-3 (FIDAS),56.6,P deg,6.4,P ms-1,10.8,P degC,0.81885,R ugm-3,8.33735,R ugm-3,9.59291,R ugm-3,,,60.61939,R ugm-3,0.637,R ugm-3 (Ref.eq),,
14/10/2019,21:00:00,1.65,R ugm-3 (FIDAS),63.4,P deg,4.2,P ms-1,11,P degC,0.5354,R ugm-3,6.20417,R ugm-3,7.02511,R ugm-3,,,62.21595,R ugm-3,0.684,R ugm-3 (Ref.eq),,
14/10/2019,22:00:00,2.05,R ugm-3 (FIDAS),63.1,P deg,3.8,P ms-1,11.1,P degC,1.32276,R ugm-3,7.9523,R ugm-3,9.9805,R ugm-3,,,56.42842,R ugm-3,1.25,R ugm-3 (Ref.eq),,
14/10/2019,23:00:00,2.175,R ugm-3 (FIDAS),63.1,P deg,3.1,P ms-1,11.1,P degC,0.12598,R ugm-3,7.89783,R ugm-3,8.09099,R ugm-3,,,55.72992,R ugm-3,1.297,R ugm-3 (Ref.eq),,
14/10/2019,24:00:00,3.125,R ugm-3 (FIDAS),56.1,P deg,1.4,P ms-1,11.1,P degC,0.62989,R ugm-3,15.36151,R ugm-3,16.32732,R ugm-3,,,46.49981,R ugm-3,1.651,R ugm-3 (Ref.eq),,
15/10/2019,01:00:00,3.725,R ugm-3 (FIDAS),322,P deg,3.5,P ms-1,10.2,P degC,0.92421,R ugm-3,15.64423,R ugm-3,17.06133,R ugm-3,,,44.30454,R ugm-3,2.241,R ugm-3 (Ref.eq),,
15/10/2019,02:00:00,5.1,R ugm-3 (FIDAS),309.4,P deg,3,P ms-1,10.1,P degC,0.71416,R ugm-3,18.09896,R ugm-3,19.19399,R ugm-3,,,38.98267,R ugm-3,3.632,R ugm-3 (Ref.eq),,
15/10/2019,03:00:00,9,R ugm-3 (FIDAS),297.2,P deg,3.3,P ms-1,10.2,P degC,1.3233,R ugm-3,16.34098,R ugm-3,18.37001,R ugm-3,,,34.02669,R ugm-3,7.028,R ugm-3 (Ref.eq),,
15/10/2019,04:00:00,9.45,R ugm-3 (FIDAS),280.1,P deg,2.8,P ms-1,10.2,P degC,2.45755,R ugm-3,17.17071,R ugm-3,20.9389,R ugm-3,,,31.08303,R ugm-3,7.335,R ugm-3 (Ref.eq),,
15/10/2019,05:00:00,10,R ugm-3 (FIDAS),271,P deg,2.7,P ms-1,10.2,P degC,4.41099,R ugm-3,21.05817,R ugm-3,27.82159,R ugm-3,,,27.24131,R ugm-3,7.642,R ugm-3 (Ref.eq),,
15/10/2019,06:00:00,11.35,R ugm-3 (FIDAS),263.6,P deg,2.3,P ms-1,10,P degC,8.85349,R ugm-3,23.16486,R ugm-3,36.74001,R ugm-3,,,24.34754,R ugm-3,8.42,R ugm-3 (Ref.eq),,
15/10/2019,07:00:00,14.075,R ugm-3 (FIDAS),280,P deg,1.9,P ms-1,9.9,P degC,19.56589,R ugm-3,32.33139,R ugm-3,62.332,R ugm-3,,,15.41678,R ugm-3,10.354,R ugm-3 (Ref.eq),,
15/10/2019,08:00:00,16.825,R ugm-3 (FIDAS),281.4,P deg,1.3,P ms-1,10,P degC,23.59879,R ugm-3,32.01252,R ugm-3,68.19683,R ugm-3,,,13.17162,R ugm-3,12.288,R ugm-3 (Ref.eq),,
15/10/2019,09:00:00,19.825,R ugm-3 (FIDAS),227.3,P deg,1.6,P ms-1,10,P degC,12.63433,R ugm-3,25.55901,R ugm-3,44.93139,R ugm-3,,,15.91571,R ugm-3,14.104,R ugm-3 (Ref.eq),,
15/10/2019,10:00:00,17.75,R ugm-3 (FIDAS),220.1,P deg,2.1,P ms-1,10.2,P degC,12.57132,R ugm-3,23.23215,R ugm-3,42.5079,R ugm-3,,,18.56001,R ugm-3,13.043,R ugm-3 (Ref.eq),,
15/10/2019,11:00:00,11.15,R ugm-3 (FIDAS),220.2,P deg,2.5,P ms-1,10.4,P degC,8.56992,R ugm-3,19.72208,R ugm-3,32.86244,R ugm-3,,,30.5841,R ugm-3,8.42,R ugm-3 (Ref.eq),,
15/10/2019,12:00:00,8.6,R ugm-3 (FIDAS),211.4,P deg,2.5,P ms-1,11,P degC,8.06581,R ugm-3,18.75013,R ugm-3,31.11753,R ugm-3,,,39.41508,R ugm-3,5.094,R ugm-3 (Ref.eq),,
15/10/2019,13:00:00,8.675,R ugm-3 (FIDAS),231.8,P deg,2.7,P ms-1,11.4,P degC,5.63976,R ugm-3,15.63579,R ugm-3,24.28331,R ugm-3,,,41.95959,R ugm-3,5.637,R ugm-3 (Ref.eq),,
15/10/2019,14:00:00,9,R ugm-3 (FIDAS),233.9,P deg,3,P ms-1,11.6,P degC,5.92333,R ugm-3,19.27245,R ugm-3,28.35476,R ugm-3,,,37.21981,R ugm-3,5.33,R ugm-3 (Ref.eq),,
15/10/2019,15:00:00,11,R ugm-3 (FIDAS),224.1,P deg,3.5,P ms-1,11.2,P degC,7.49868,R ugm-3,20.63758,R ugm-3,32.13539,R ugm-3,,,31.08303,R ugm-3,6.533,R ugm-3 (Ref.eq),,
15/10/2019,16:00:00,11.475,R ugm-3 (FIDAS),217.4,P deg,3.6,P ms-1,10.6,P degC,11.94118,R ugm-3,26.86419,R ugm-3,45.17373,R ugm-3,,,26.79227,R ugm-3,6.014,R ugm-3 (Ref.eq),,
15/10/2019,17:00:00,9.575,R ugm-3 (FIDAS),210.3,P deg,3.6,P ms-1,10.7,P degC,10.7124,R ugm-3,32.38351,R ugm-3,48.80896,R ugm-3,,,19.55786,R ugm-3,5.967,R ugm-3 (Ref.eq),,
15/10/2019,18:00:00,13.575,R ugm-3 (FIDAS),203,P deg,3.9,P ms-1,10.8,P degC,18.24259,R ugm-3,49.14367,R ugm-3,77.11525,R ugm-3,,,6.53592,R ugm-3,8.609,R ugm-3 (Ref.eq),,
15/10/2019,19:00:00,15.1,R ugm-3 (FIDAS),198.9,P deg,4.1,P ms-1,10.5,P degC,12.60283,R ugm-3,50.13298,R ugm-3,69.45704,R ugm-3,,,2.79398,R ugm-3,10.283,R ugm-3 (Ref.eq),,
15/10/2019,20:00:00,9.4,R ugm-3 (FIDAS),207.6,P deg,4.2,P ms-1,9.4,P degC,6.26991,R ugm-3,35.02685,R ugm-3,44.64057,R ugm-3,,,21.25421,R ugm-3,5.401,R ugm-3 (Ref.eq),,
15/10/2019,21:00:00,7.65,R ugm-3 (FIDAS),201.4,P deg,4.5,P ms-1,8.9,P degC,3.59181,R ugm-3,31.03878,R ugm-3,36.54613,R ugm-3,,,23.79872,R ugm-3,4.104,R ugm-3 (Ref.eq),,
15/10/2019,22:00:00,9.125,R ugm-3 (FIDAS),191.2,P deg,4.8,P ms-1,9.4,P degC,12.22474,R ugm-3,41.30958,R ugm-3,60.05392,R ugm-3,,,16.6142,R ugm-3,4.057,R ugm-3 (Ref.eq),,
15/10/2019,23:00:00,9.2,R ugm-3 (FIDAS),166.8,P deg,3.9,P ms-1,8.6,P degC,7.84526,R ugm-3,40.07567,R ugm-3,52.1049,R ugm-3,,,16.11528,R ugm-3,3.679,R ugm-3 (Ref.eq),,
15/10/2019,24:00:00,6.275,R ugm-3 (FIDAS),180.3,P deg,4.9,P ms-1,9,P degC,0.85069,R ugm-3,20.74933,R ugm-3,22.0537,R ugm-3,,,23.49937,R ugm-3,3.208,R ugm-3 (Ref.eq),,
16/10/2019,01:00:00,8.875,R ugm-3 (FIDAS),161.6,P deg,5.9,P ms-1,9.2,P degC,0.42027,R ugm-3,17.58796,R ugm-3,18.23236,R ugm-3,,,28.8046,R ugm-3,4.528,R ugm-3 (Ref.eq),,
16/10/2019,02:00:00,9.15,R ugm-3 (FIDAS),158.8,P deg,6.4,P ms-1,10,P degC,0.46229,R ugm-3,16.68302,R ugm-3,17.39186,R ugm-3,,,36.38826,R ugm-3,4.458,R ugm-3 (Ref.eq),,
16/10/2019,03:00:00,8.375,R ugm-3 (FIDAS),164.7,P deg,6.5,P ms-1,10.7,P degC,0.34672,R ugm-3,14.20943,R ugm-3,14.74106,R ugm-3,,,39.31529,R ugm-3,4.175,R ugm-3 (Ref.eq),,
16/10/2019,04:00:00,6.825,R ugm-3 (FIDAS),166.5,P deg,6.8,P ms-1,11.3,P degC,0.34672,R ugm-3,10.3302,R ugm-3,10.86183,R ugm-3,,,43.60605,R ugm-3,3.797,R ugm-3 (Ref.eq),,
16/10/2019,05:00:00,6.175,R ugm-3 (FIDAS),168.7,P deg,6.4,P ms-1,12,P degC,0.3152,R ugm-3,6.98421,R ugm-3,7.46751,R ugm-3,,,48.5454,R ugm-3,3.373,R ugm-3 (Ref.eq),,
16/10/2019,06:00:00,4.625,R ugm-3 (FIDAS),173.6,P deg,5,P ms-1,12.2,P degC,0.56736,R ugm-3,9.50699,R ugm-3,10.37693,R ugm-3,,,47.34798,R ugm-3,2.594,R ugm-3 (Ref.eq),,
16/10/2019,07:00:00,4.825,R ugm-3 (FIDAS),178.6,P deg,5.1,P ms-1,12.7,P degC,14.46763,R ugm-3,30.38012,R ugm-3,52.56351,R ugm-3,,,24.69679,R ugm-3,2.689,R ugm-3 (Ref.eq),,
16/10/2019,08:00:00,5.15,R ugm-3 (FIDAS),236.9,P deg,5.5,P ms-1,12.9,P degC,21.08681,R ugm-3,46.90053,R ugm-3,79.23319,R ugm-3,,,14.36904,R ugm-3,2.476,R ugm-3 (Ref.eq),,
16/10/2019,09:00:00,5.875,R ugm-3 (FIDAS),263.3,P deg,5.7,P ms-1,12.2,P degC,,,,,,,,,41.41078,R ugm-3,2.311,R ugm-3 (Ref.eq),,
16/10/2019,10:00:00,4.875,R ugm-3 (FIDAS),256.5,P deg,5.5,P ms-1,12.2,P degC,4.34975,R ugm-3,11.85379,R ugm-3,18.5233,R ugm-3,,,47.99659,R ugm-3,2.193,R ugm-3 (Ref.eq),,
16/10/2019,11:00:00,5,R ugm-3 (FIDAS),278.6,P deg,5.2,P ms-1,12.8,P degC,5.0747,R ugm-3,11.7605,R ugm-3,19.5416,R ugm-3,,,48.09637,R ugm-3,2.099,R ugm-3 (Ref.eq),,
16/10/2019,12:00:00,5.675,R ugm-3 (FIDAS),280.9,P deg,6.5,P ms-1,14,P degC,4.03455,R ugm-3,12.14312,R ugm-3,18.32934,R ugm-3,,,53.38498,R ugm-3,2.476,R ugm-3 (Ref.eq),,
16/10/2019,13:00:00,7.625,R ugm-3 (FIDAS),281.1,P deg,6.5,P ms-1,13.9,P degC,5.5475,R ugm-3,9.53235,R ugm-3,18.0384,R ugm-3,,,59.42197,R ugm-3,3.255,R ugm-3 (Ref.eq),,
16/10/2019,14:00:00,7.65,R ugm-3 (FIDAS),283.8,P deg,6.1,P ms-1,13.7,P degC,4.7595,R ugm-3,10.2072,R ugm-3,17.50501,R ugm-3,,,54.88175,R ugm-3,3.443,R ugm-3 (Ref.eq),,
16/10/2019,15:00:00,8.15,R ugm-3 (FIDAS),276.6,P deg,5.5,P ms-1,13.1,P degC,7.15502,R ugm-3,16.32918,R ugm-3,27.30005,R ugm-3,,,52.48691,R ugm-3,3.561,R ugm-3 (Ref.eq),,
16/10/2019,16:00:00,7.5,R ugm-3 (FIDAS),271.3,P deg,4.6,P ms-1,12.1,P degC,5.51598,R ugm-3,15.59348,R ugm-3,24.0512,R ugm-3,,,52.98584,R ugm-3,3.066,R ugm-3 (Ref.eq),,
16/10/2019,17:00:00,8.55,R ugm-3 (FIDAS),272.4,P deg,3.1,P ms-1,10.5,P degC,9.96029,R ugm-3,28.51454,R ugm-3,43.78676,R ugm-3,,,40.26325,R ugm-3,3.16,R ugm-3 (Ref.eq),,
16/10/2019,18:00:00,13.075,R ugm-3 (FIDAS),264.8,P deg,3.1,P ms-1,9.6,P degC,61.27467,R ugm-3,69.60468,R ugm-3,163.55786,R ugm-3,,,3.04344,R ugm-3,5.448,R ugm-3 (Ref.eq),,
16/10/2019,19:00:00,12.2,R ugm-3 (FIDAS),266.2,P deg,3.2,P ms-1,8.7,P degC,61.84202,R ugm-3,61.9461,R ugm-3,156.76921,R ugm-3,,,0.99785,R ugm-3,6.014,R ugm-3 (Ref.eq),,
16/10/2019,20:00:00,11.375,R ugm-3 (FIDAS),255.6,P deg,2.9,P ms-1,7.9,P degC,51.31438,R ugm-3,59.3225,R ugm-3,138.00346,R ugm-3,,,0.89807,R ugm-3,6.769,R ugm-3 (Ref.eq),,
16/10/2019,21:00:00,15.25,R ugm-3 (FIDAS),247.7,P deg,2.9,P ms-1,7.4,P degC,59.03675,R ugm-3,54.51279,R ugm-3,145.03455,R ugm-3,,,0.6985,R ugm-3,8.962,R ugm-3 (Ref.eq),,
16/10/2019,22:00:00,13.35,R ugm-3 (FIDAS),237.9,P deg,3,P ms-1,7,P degC,71.26647,R ugm-3,48.61076,R ugm-3,157.88449,R ugm-3,,,0.84817,R ugm-3,8.679,R ugm-3 (Ref.eq),,
16/10/2019,23:00:00,12.6,R ugm-3 (FIDAS),221.9,P deg,2.9,P ms-1,6.5,P degC,67.5156,R ugm-3,40.54226,R ugm-3,144.06475,R ugm-3,,,0.74839,R ugm-3,8.821,R ugm-3 (Ref.eq),,
16/10/2019,24:00:00,11.9,R ugm-3 (FIDAS),214,P deg,2.9,P ms-1,6.1,P degC,65.90809,R ugm-3,36.4124,R ugm-3,137.47006,R ugm-3,,,0.74839,R ugm-3,8.349,R ugm-3 (Ref.eq),,
